document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDRRR_CSXTEHRules1.txt	0.06317574
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX_M-9155.Locomotive Command and Control Module (LCCM) Functional Requirements v1.0 2013.04.18.txt	0.06274778
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED241_RFP-9457_PTC I-ETMS Master Test Strategy.v1.5.txt	0.06176273
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED251_ETMS_Workload_Analysis.txt	0.06073017
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDYYY_ETMS_Workload_Analysis.txt	0.06073017
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDYYY_ETMS_Workload_Analysis1.txt	0.06073017
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED029_PTC implementation plan - BNSF.txt	0.05832803
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED029_PTC implementation plan - BNSF1.txt	0.05832803
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX_S-4210ECP Cable-Based Brake System Cable, Connectors, and JunctionBoxes - Performance Specification.2014042414.txt	0.0578257
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED223_S-5701 End of Train Communications.2008_01.v2.0.txt	0.0575153
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED223_S-5701 End of Train Communications.2009_09_14.v2.1.txt	0.0575153
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED223_S-9152 End of Train Communications v2.0.20140324.txt	0.05731456
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED223_S-9152 End of Train Communications.2012_08_01.txt	0.05731456
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED223_S-9152 End Of Train Communications_v2.1_2014.06.26.txt	0.05731456
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX_Invensys Installation and Service Manual.txt	0.05697381
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED115_S-9202B Stand-Alone Wayside Messaging Server Hardware Requirements.v0.95.txt	0.05636246
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED115_S-9202BWaysideMessageServer_v02095.txt	0.05636246
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED281_S-9556 AAR Channel Plan for VHF Freq from 161.215 to 161.565 Mhz.2012.12.03.txt	0.05560967
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED053_PTC implementation plan - Springfield.txt	0.05558999
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED053_PTC implementation plan - Springfield1.txt	0.05558999
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED253_ITCC Overview.2012.07.31.txt	0.05493588
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED114_S-9202A Integrated Message Server_v0.95.txt	0.05474857
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED114_S-9202A Integrated Wayside Messaging Server Hardware Requirements.v0.95.txt	0.05474857
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-006 SSPP Rev 1.6.txt	0.05291132
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-006 SSPP Rev 1.61.txt	0.05291132
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED256_ITCSM 1.1 UC Back Office Simulator.txt	0.05187261
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX M-9154 Intra-Consist Communication (ICC) Routing Funcationality Spec v0.6.txt	0.04962577
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\20121116 Logical - Revision S Positive Train Control.txt	0.0493985
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-002 Project Dictionary Rev 1.5.txt	0.04939466
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-002 Project Dictionary Rev 1.51.txt	0.04939466
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED234_S-9055 ITC Communications and Messaging System Requirements L1.v1.2.txt	0.04855809
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED115_S-9202B Stand-Alone Wayside Messaging Server Hardware Requirements.03_2012.v1.0.txt	0.04839453
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED115_S-9202B Stand-Alone Wayside Messaging Server Hardware Requirements.2012_04_24.v1.0.txt	0.04839453
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED115_S-9202B Stand-Alone Wayside Messaging Server Hardware Requirements.2012_08_01.txt	0.04799961
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-008 Hazard Log Excel Rev 4.0.txt	0.04783094
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-008 Hazard Log Excel Rev 4.01.txt	0.04783094
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED049_PTC implementation plan - PNWR.txt	0.04778086
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED049_PTC implementation plan - PNWR1.txt	0.04778086
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\20121116 Logical - Revision S Positive Train Control - Delta.txt	0.04775188
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX_RP-9511 ITC Onboard Track Database Field Survey and Validation.v1.0.20140306.txt	0.04729105
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED113_S-9202 WIU Requirements.2012_08_01.txt	0.04653365
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDYYY_wgs84fin.txt	0.0411575
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDYYY_wgs84fin1.txt	0.0411575
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED224_S-5904 Remote Control Locomotive Systems Over 220 MHz Specification.v1.0.txt	0.04112826
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDVVV_VPTC_Server_CAD_IRS_IDD_Rev_A_7.txt	0.04076015
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDVVV_VPTC_Server_CAD_IRS_IDD_Rev_A_71.txt	0.04076015
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED119_S-9070 old S-9054 I-ETMS HMI Standards.2011.05.31.txt	0.03954056
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED058_PTC implementation plan - Vermont.txt	0.03937377
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED058_PTC implementation plan - Vermont1.txt	0.03937377
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-010 Software Dev Plan Rev 1.6.txt	0.03929863
